as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Invesco Select Risk: High Growth Investor Fund Class R6,00900R655,PXGGX,12/18/2024,12/19/2024,12/19/2024,0.3484,0.1176,0.3986
2024-12-31,Invesco Select Risk: Moderate Investor Fund Class R6,00900R580,PXMMX,12/18/2024,12/19/2024,12/19/2024,0.4285,,
2024-12-31,Invesco Select Risk: Moderate Investor Fund Class R5,00900R598,PXMQX,12/18/2024,12/19/2024,12/19/2024,0.4204,,
2024-12-31,Invesco Select Risk: Moderate Investor Fund Class S,00900R432,PXMSX,12/18/2024,12/19/2024,12/19/2024,0.403,,
2024-12-31,Invesco Select Risk: High Growth Investor Fund Class R5,00900R663,PXQIX,12/18/2024,12/19/2024,12/19/2024,0.3469,0.1176,0.3986
2024-12-31,Invesco Global Allocation Fund Class C,00143W636,QGRCX,12/13/2024,12/16/2024,12/16/2024,0.0513,,
2024-12-31,Invesco Global Allocation Fund Class R6,00143W586,QGRIX,12/13/2024,12/16/2024,12/16/2024,0.2392,,
2024-12-31,Invesco Global Allocation Fund Class R,00143W628,QGRNX,12/13/2024,12/16/2024,12/16/2024,0.1371,,
2024-12-31,Invesco Global Allocation Fund Class Y,00143W610,QGRYX,12/13/2024,12/16/2024,12/16/2024,0.2207,,
2024-12-31,Invesco Advantage International Fund,00900W845,QMGAX,12/13/2024,12/16/2024,12/16/2024,0.472,,
2024-12-31,Invesco Advantage International Fund Class C,00900W837,QMGCX,12/13/2024,12/16/2024,12/16/2024,0.4012,,
2024-12-31,Invesco Advantage International Fund Class R6,00900W829,QMGIX,12/13/2024,12/16/2024,12/16/2024,0.4937,,
2024-12-31,Invesco Advantage International Fund Class R,00900W811,QMGRX,12/13/2024,12/16/2024,12/16/2024,0.4465,,
2024-12-31,Invesco Advantage International Fund Class Y,00900W795,QMGYX,12/13/2024,12/16/2024,12/16/2024,0.4965,,
2024-12-31,Invesco Fundamental Alternatives Fund Class C,00143W693,QOPCX,12/13/2024,12/16/2024,12/16/2024,0.1255,0.0704,0.1183
2024-12-31,Invesco Fundamental Alternatives Fund Class R6,00143W651,QOPIX,12/13/2024,12/16/2024,12/16/2024,0.4356,0.0704,0.1183
2024-12-31,Invesco Fundamental Alternatives Fund Class R,00143W685,QOPNX,12/13/2024,12/16/2024,12/16/2024,0.264,0.0704,0.1183
2024-12-31,Invesco Fundamental Alternatives Fund Class Y,00143W677,QOPYX,12/13/2024,12/16/2024,12/16/2024,0.3978,0.0704,0.1183
2024-12-31,Invesco Global Allocation Fund,00143W644,QVGIX,12/13/2024,12/16/2024,12/16/2024,0.1788,,
2024-12-31,Invesco Fundamental Alternatives Fund,00143W719,QVOPX,12/13/2024,12/16/2024,12/16/2024,0.3316,0.0704,0.1183
2024-12-31,Invesco Real Estate Fund Investor Class,00142C573,REINX,12/11/2024,12/12/2024,12/12/2024,0.1035,0.1121,0.2419
2024-12-31,Invesco Global Real Estate Fund Class R,00142C334,RGREX,12/11/2024,12/12/2024,12/12/2024,0.035,,
2024-12-31,Invesco Income Allocation Fund Class R,00141M218,RLIAX,12/18/2024,12/19/2024,12/19/2024,0.0564,,
2024-12-31,Invesco Rochester New York Municipals Fund Class C,00141W778,RMUCX,,12/31/2024,12/31/2024,0.00029452,,
2024-12-31,Invesco Rochester New York Municipals Fund,00141W786,RMUNX,,12/31/2024,12/31/2024,0.00036112,,
